UWE-1;28892;;437.505 ;;1k2 AFSK;DP0UWE;inactive
UWE-2;35934;;437.385 ;437.385 ;1k2 AFSK CW;DP0UWF;inactive
UWE-3;39446;;435.000/436.395/437.385*;;9k6 GMSK CW;DP0UWG;inactive
UWE-4;43880;437.375 ;435.600*/437.375/437.385;;9k6 FSK;DP0UWH;active
VANGUARD;;;;;;;unknown
VanZyl-2;;;;;;;unknown
VDNH-80;44392;;436.500 ;;4k8 mobitex;;re-entered
VEERY-FS1;52777;;137.950 ;;FM;;inactive
VegaFly-1;68437;;436.655 ;436.655 ;0.5k/1k_GFSK CW;;unknown
VELOX-I;40057;;145.980 ;145.980 ;9k6 FSK CW;VELOXI;inactive
VELOX-2;41171;;145.930 ;145.930 ;1k2 BPSK CW;VELOX2;re-entered
VELOX-AM;57482;;437.125 ;;4k8 FSK;;inactive
VELOX-P2;39438;437.305 ;145.980 ;145.980 ;1k2 BPSK CW;;inactive
VELOX-III;41935;;437.375 ;437.375 ;1k2 AFSK CW;JG6YBW;active
VELOX-IV;;;437.225 ;;9k6 GMSK;;to be launched
Venta-1;42791;;437.325/2289.250;;9k6;YL1VA;inactive
Vermont Lunar;39407;;437.305 ;;9k6 FSK;W1VTC2;re-entered
Veronika;58261;;145.925/436.680;;9k6 GFSK;OM9VER;re-entered
VERTECS;;;;;FM;;unknown
Vigoride-6;56196;;400.500/400.524 ;;38k4 FSK;;unkown
Vigoride-7;;;400.500 ;;;;unkown
VisionCube;;;437.425 ;;9k6 GMSK;;unkown
Vindler-201;;;;;;;unkown
Vindler-202;;;;;;;unkown
Vindler-203;;;;;;;unkown
VIREON-1;68434;;2265.000 ;;FM;;unkown
VIREON-2;68421;;2265.000 ;;FM;;unkown
Vizard;53386;;437.800 ;;2k4 GMSK_USP;RS33S;re-entered
Vizard-ion;61749;;436.870 ;;9k6 GFSK;RS68S;active
VIZARD-meteo;57189;;437.825 ;;2k4/4k8/9k6* GMSK_USP;RS38S;active
Vladivostok-1;61751;;436.805 ;;LoRa;;unknown
Vladivostok-2;;;;;;;unknown
VM-3.1;;;;;;;unknown
Voenmeh;53373;;436.050 ;;2k4 GMSK_USP;RS29S;re-entered
VO-52;28650;435.220-435.280;145.930-145.870;145.936 ;SSB Carrier;Indian;inactive
VO-52;28650;435.225-435.275;145.925-145.875;145.860 ;SSB CW;Dutch;inactive
VO-96;43775;435.340 ;145.900 ;;FM CTCSS;;inactive
VR3X-A;47463;;915.600 ;915.600 ;CW;;inactive
VR3X-B;47467;;915.600 ;915.600 ;CW;;inactive
VR3X-C;47524;;915.600 ;915.600 ;CW;;inactive
VSCP-1A;;;;;;;to be launched
VSCP-1B;;;;;;;to be launched
VZLUsat-1;42790;;437.240 ;437.240 ;4k8 MSK CW*;VZLUSAT1;re-entered
VZLUsat-2;51085;;437.325 ;;1k2/4k8*/9k6 MSK;;active
WaratahSeed-1;60469;;400.650 ;;1k2 BPSK;VK2USY;unknown
WARP-01;47924;;437.425 ;437.425 ;1k2GFSK 4FSK CW*;JQ1ZTK;re-entered
WASEDA-SAT2;36574;;437.485 ;437.485 ;1k2 PCM-FSK CW;WASEDA;re-entered
WASEDA-SAT3;41933;;437.290 ;437.290 ;1k2 PCM-FSK CW;;re-entered
WASEDA-SAT-ZERO;;;437.200 ;437.200 ;1k2FSK CW;;failure
WASEDA-SAT-ZERO-II;68797;;437.200 ;437.200 ;1k2FSK CW*;;unknown
WENTIAN;53239;;;;;;inactive
WE_WISH;38856;;437.515 ;437.505 ;2k4 FM SSTV CW;JQ1ZIJ;re-entered
WildTrackCube-SIMBA;47941;;435.310 ;;1k2/9k6* FSK;;active
WINNEBAGO-04;;;;;;;unknown
WINNEBAGO-06;;;2272.500 ;;FM;;unknown
WISeSat-5/6/7;;;401.700 ;;;;unknown
Wisseed-Sat;60955;;;;;;unknown
WNISAT-1;39423;;467.674 ;;;;non-amateur
WO-18;20441;;437.104/437.075;;1k2 PSK;;inactive
WO-39;26061;145.860 ;437.070/437.175;;9k6 FSK;;inactive
Wren;39435;;437.405 ;437.405 ;1k2 FSK CW;;inactive
WREN-1;60478;;401.750 ;;4k8 GMSK;;unknown
Xatcobeo;38082;;437.365/145.940;437.365 ;1k2 FFSK SSR CW;;re-entered
XCUBE-1;62400;;2245.000 ;;40k_BPSK FM;;inactive
Xiaoxiang-1;41842;;437.500/437.525;2401.600 ;9k6 GMSK;;re-entered
Xiaoxiang-2;43155;435.350/2403.000/5653.000;435.350*/2403.000/5833.000;;9k6 GMSK/5M OFDM;;re-entered
Xiaoxiang-3;43664;435.875/2406.000/5656.000;435.875/2406.000/5836.000;;9k6 GMSK/5M OFDM;;unknown
Xiaoxiang-4;43669;435.925/2409.000/5659.000;435.925*/2409.000/5839.000;;9k6 GMSK/5M OFDM;;active
Xiaoxiang-5;43553;436.025/2412.000/5665.000;436.025/2412.000/5842.000;;9k6 GMSK/5M OFDM;;re-entered
Xiaoxiang-6;43158;436.100/2415.000/5667.000;436.100*/2415.000/5845.000;;9k6 GMSK/5M OFDM;;re-entered
X-CubeSat;42707;145.860 ;437.020 ;;1k2 AFSK FM;ON01FR;re-entered
XI-IV;27848;;437.490 ;436.848 ;1k2 AFSK CW*;JQ1YCW;active
XI-V;28895;;437.345 ;437.465 ;1k2 AFSK CW*;JQ1YGW;active
XO-53;28894;;437.250 ;;9k6 FSK;SSETI1;inactive
XW-1;36122;145.925-145.975;435.765-435.715;;SSB inverting;BJ1SA-11 12;inactive
XW-1;36122;145.825 ;435.675 ;;FM;;inactive
XW-1;36122;;435.790 ;435.790 ;CW;BJ1SA;active
XW-2A;40903;435.030-435.050;145.685-145.665;145.640/145.660;9k6/19k2 GMSK/CW*;BJ1SB;re-entered
XW-2B;40911;435.090-435.110;145.750-145.730;145.705/145.725;9k6/19k2 GMSK/CW*;BJ1SC;re-entered
XW-2C;40906;435.150-435.170;145.815-145.795;145.770/145.790;9k6/19k2 GMSK/CW*;BJ1SD;re-entered
XW-2D;40907;435.210-435.230;145.880-145.860;145.835/145.855;9k6/19k2 GMSK/CW*;BJ1SE;re-entered
XW-2E;40909;435.270-435.290;145.935-145.915;145.890/145.910;9k6 GMSK/CW*;BJ1SF;re-entered
XW-2F;40910;435.330-435.350;146.000-145.980;145.955/145.975;9k6 GMSK/CW*;BJ1SG;re-entered
XW-3;50466;145.855-145.885;435.195-435.165;;VHF/UHF SSB*;;inactive
XW-3;50466;;435.725 ;;4k8*GMSK telemetry;CAS9;active
XW-3;50466;;;435.575 ;CW*;;inactive
XW-4;54816;145.870 ;435.180 ;;VHF/UHF SSB;;re-entered
XW-4;54816;;435.725 ;;4K8 GMSK telemetry;CAS10;re-entered
XW-4;54816;;;435.575 ;DTMF_camera CW;;re-entered
YAM-5;55076;;400.100/401.500;;FM;;unknown
YAM-6;59126;;400.875 ;;FM;;unknown
YAM-10;64580;;;;;;unknown
Yarilo-1;46490;;435.350 ;;9k6 FSK;;inactive
Yarilo-2;46491;;435.550 ;;9k6 FSK;;inactive
Yarilo-3;57198;;435.450 ;;9k6 FSK;;re-entered
Yarilo-4;57200;;435.400/435.720;;9k6 FSK FM;;inactive
Ymir-1;;;;;;;unknown
YODAKA;62295;;922.000 ;;FM;;re-entered
YOMOGI;62298;145.825 ;437.375 ;437.375 ;1k2AFSK 4k8GMSK APRS CW;JS1YMX;re-entered
YOTSUBA-KULOVER;65941;;400.960 ;;4k8_GMSK;;inactive
YPSat;60239;;144.175/144.550;2440.000 ;FT8 SSTV DATV;;unknown
YukonSat;56316;;437.875/2428.000;;1k2/9k6 FSK;;re-entered
YUSAT-1;47439;145.825 ;436.250 ;;1k2AFSK 9k6GMSK;BN0YS;re-entered
YuZGU-1;42911;;437.050 ;145.800 ;9k6 FSK Voice;RS6S;re-entered
YuZGU-2;42912;;437.050 ;145.800 ;9k6 FSK Voice;RS7S;re-entered
YuZGU-3;43597;;437.050 ;;1k2 AFSK Voice;RS8S;re-entered
YuZGU-4;43598;;437.050 ;;1k2 AFSK Voice;RS9S;re-entered
YuZGU-5;53305;;437.050/437.050;;1k145 AFSK SSTV AUDIO;RS10S;re-entered
YuZGU-6;53305;;437.050/437.062;;1k145 AFSK SSTV AUDIO;RS11S;re-entered
YuZGU-7;53309;;437.050/437.075;;1k145 AFSK SSTV AUDIO;RS1S;re-entered
YuZGU-8;53307;;437.050/437.082;;1k145 AFSK SSTV AUDIO;RS2S;re-entered
YuZGU-9;53308;;437.050/437.100;;1k145 AFSK SSTV AUDIO;RS3S;re-entered
YuZGU-10;53306;;437.050/437.087;;1k145 AFSK SSTV AUDIO;RS4S;re-entered
YuZGU-11;53310;;437.050/437.1125;;1k145 AFSK SSTV AUDIO;RS5S;re-entered
YuZGU-12;53311;;437.050/437.000;;1k145 AFSK SSTV AUDIO;RS6S;re-entered
YuZGU-60;61787;;437.050 ;;1135 AFSK;RS41S;unknown
ZACube-1;39417;145.860 ;437.355 ;14.099 ;1k2AFSK/9k6* GMSK CW;123456;active
ZACube-2;43907;437.525/1260.250;437.345/2405.000;14.099 ;9k6 FSK;;unknown
Zafar-2;;;;;;;unknown
ZA-AeroSat;42713;;437.195 ;;9k6 GMSK;ON01AZ;re-entered
Zhou Enlai;43156;145.930 ;436.950 ;437.350/437.644*;FM 9k6 BPSK;BI4ST;re-entered
ZHUHAI-1 01;42761;435.210-435.230;145.880-145.860;;SSB*;;re-entered
ZHUHAI-1 01;42761;;145.835 ;145.855 ;4k8 GMSK CW;BJ1SK;re-entered
ZHUHAI-1 02;42759;435.270-435.290;145.935-145.915;;SSB*;;re-entered
ZHUHAI-1 02;42759;;145.890 ;145.910 ;4k8 GMSK CW;BJ1SL;re-entered
ZimSat-1;54536;;145.825/435.375;435.375 ;4k8 GMSK APRS CW;;inactive
ZimSat-2;61783;;437.050 ;;1135 AFSK;;unknown
Zorkiy-2M;57177;;401.480 ;;2k4 GMSK_USP;ZRK2B;active
Zorkiy-2M-2;59064;;401.027*/401.070;;2k4 GMSK_USP;S3806A;active
Zorkiy-2M-4;59775;;401.035 ;;2k4 GMSK_USP;;unknown
Zorkiy-2M-5;67295;;401.165/401.230*;;2k4 GMSK_USP;A0X9A/9B;active
Zorkiy-2M-6;59774;;401.005 ;;2k4 GMSK_USP;;unknown
Zorkiy-2M-7;67268;;401.017/401.245*;;2k4 GMSK_USP;A0XAA/AB;active
Zorkiy-2M-VPE;67252;;401.180/401.212*;;2k4 GMSK_USP;A0X8A/8B;active
Z-Sat;49399;435.480 ;145.875 ;145.875 ;9k6GMSK FM CW*;JJ2YPO;inactive
